,Result,Season,Team1,Team2,deltaSeed,deltaeFG,deltaPoss,deltaTO%,deltaFT%,deltaOR%,deltaAvgORtg,deltaAvgDRtg,deltaOrdinalRank
155,0,2005,1324,1314,15,-0.0652315312928724,-10.637500000000024,-0.06873600923233641,-0.029557257172963647,-0.2375581395348837,-0.3979198362817583,0.13473503408637788,183.72222222222223
156,1,2005,1329,1368,-13,0.08323958650045621,21.700000000000003,-0.07287022624663081,0.08446505185635622,-0.044177357080582846,0.1493501986837994,0.1645081873040558,-159.05555555555557
157,1,2005,1356,1388,-3,-0.08112004696438918,-1.5249999999999986,0.07644460927408608,0.05685492070922371,-0.07171219585012689,-0.27901162948708247,-0.24261583031217726,-36.333333333333336
158,1,2005,1436,1393,9,0.005050895956468682,-9.749999999999993,-0.0316346118288571,-0.1406088751289989,-0.06779306137857405,0.01999664430453174,0.09568316366900365,46.27777777777778
159,0,2005,1307,1437,7,0.09824717765894231,-4.6499999999999915,-0.02245031948985826,-0.25133689839572204,-0.1390119684237331,0.0982913462884436,-0.005328964003558645,13.888888888888886
160,0,2005,1320,1458,5,0.22165803530181455,4.275000000000006,0.041378499867790935,0.19565000776874802,0.09392220682543262,0.3110187932739862,0.283587076808571,21.388888888888893
161,0,2005,1412,1112,8,0.050217524346761855,-6.474999999999994,0.0700736551975743,0.06767512816419213,0.05827333685772895,-0.08106626029680242,0.041508631450876576,25.27777777777778
162,1,2005,1228,1305,-8,0.02476517981148535,-4.0,0.006240543992128533,-0.012776736635472852,0.1312691733139833,0.22091999803399842,0.08223835071536545,-49.11111111111111
163,0,2005,1153,1246,5,-0.09317419221209605,11.337500000000006,0.007215792262286552,-0.1617016477952683,0.1321386946386947,0.005468358834791465,-0.2148404682378694,-0.16666666666666607
164,0,2005,1211,1403,-3,0.041735477328697757,-5.000000000000014,0.024621289016866138,0.010995219469795703,0.09498847926267276,0.11844469484579023,0.11372498080459681,-14.11111111111111
165,0,2005,1328,1428,-3,0.07033438375350137,15.625,-0.047536252155371245,0.2221638655462185,0.0023088023088024268,0.30829884832954024,0.13302086949181513,-30.944444444444446
166,0,2005,1334,1449,7,0.0253180071996561,-4.599999999999994,0.09760628111834546,0.1532719705924493,0.024790524790524793,-0.05267463870021993,-0.1160729675808988,27.444444444444443
167,0,2005,1448,1452,-5,0.07031345146754353,0.9124999999999872,-0.010619293687544162,0.32198042260382415,-0.13786482334869432,-0.08825539910052504,0.07380127170095796,-53.27777777777778
168,1,2005,1454,1130,8,0.07741742720556283,4.087499999999977,-0.010515635978910809,0.14050412863972178,-0.09089522073393042,0.10133677163192245,0.06754941599267883,31.666666666666664
169,0,2005,1280,1181,8,0.05352857314084297,7.324999999999989,-0.10399128939271379,0.08624526498568308,-0.14441773504273508,0.07124555847012215,0.26050229151945015,24.611111111111114
170,1,2005,1257,1210,-1,-0.06473249547126941,-7.337500000000006,0.04884204994156663,0.17542333787144038,-0.023251516870348432,0.006108202637932658,-0.24905758107680342,-2.0
171,0,2005,1436,1277,8,0.023843068696009773,-2.0375000000000014,-0.025555878809333937,-0.17527149321266972,-0.08698156682027647,-0.11811854464782545,0.0563080284805858,45.55555555555556
172,1,2005,1301,1163,8,-0.10985724801514274,5.000000000000014,0.03874806409415038,-0.034081488686751815,0.08685726950354611,-0.18372266243333002,-0.17667438987183504,15.777777777777779
173,0,2005,1235,1314,8,0.016585468908615675,-19.75000000000003,-0.019187564284974173,-0.10621449707337094,-0.1465706787198367,-0.32821019806346463,0.11223795653644586,60.722222222222214
174,0,2005,1356,1329,5,-0.05234635182815167,-18.975,0.059968949249531334,-0.3110800389364595,-0.04508054852882443,-0.22760366675704546,-0.18822215164366551,29.88888888888889
175,1,2005,1437,1196,1,-0.09839964573593873,2.875,-0.038983937591265866,0.054843664166638884,0.008746400658165399,-0.06519908470483893,-0.1070704387161302,-3.1111111111111107
176,0,2005,1137,1458,8,0.1752886489728594,-0.1624999999999872,0.12748905623141232,-0.04853358142831829,0.13346519381002137,0.10361313377778625,0.12352505353707388,100.94444444444443
177,1,2005,1112,1329,1,0.07801223376166155,-7.587500000000006,-0.03074836255421015,-0.12713430734025694,0.07610241820768121,0.24352703810592025,0.18254088486210585,17.61111111111111
178,0,2005,1454,1228,11,0.064285904640078,8.387500000000003,-0.053226882106090306,0.23229577514834948,-0.005224560644665643,0.12092757491852879,0.2921417487159714,58.888888888888886
179,1,2005,1257,1449,3,-0.0486063426821407,-4.537499999999994,0.061675352100886593,0.3171411589297228,-0.05070955652351,0.0351713218583094,-0.23409606589908172,-5.833333333333336
180,0,2005,1403,1452,-1,0.004323144001662782,9.17499999999999,-0.058928835594700496,0.20081498119910063,-0.05833333333333332,-0.09162003190764412,0.07462945169974189,-26.444444444444446
181,1,2005,1246,1428,-4,0.09664890956382549,8.749999999999986,-0.0337697251915387,0.1897488995598239,-0.043845043845043896,0.21081267834366935,0.1873254898839215,-40.5
182,1,2005,1277,1181,4,-0.047144773120738614,-8.887500000000003,-0.0506483637762849,0.1657884668818262,-0.03466049881491062,0.002861212683886283,0.08139215030141445,11.277777777777777
183,1,2005,1314,1437,-4,0.10384413079687915,3.1375000000000313,0.03139820299987575,-0.35786943689547357,0.15092712349210302,0.3793530037956043,-0.04147565844928369,-16.444444444444446
184,1,2005,1458,1301,-4,0.10907557354925784,-9.637500000000003,-0.10853022770066051,-0.044230769230769185,-0.1778138528138528,0.19466758288953767,0.17451671227937093,-5.833333333333336
185,0,2005,1112,1228,2,0.13072519280152795,8.299999999999997,-0.03957752980792245,0.10941765131998715,0.00679764832151597,0.22412258084738945,0.32592939291744827,20.666666666666668
186,0,2005,1452,1257,3,0.05858040394696279,-7.974999999999987,-0.05741803126325096,-0.4495625192722788,0.04444780026175377,0.09661509915255073,0.19880981680032073,40.66666666666667
187,1,2005,1277,1246,3,-0.06143665158371031,-0.6249999999999858,-0.013484949486548409,0.0962518853695325,0.0738403753109636,0.04401836254431979,-0.02430704383490445,4.666666666666666
188,1,2005,1314,1458,-5,0.10251859874379282,10.425000000000026,0.08519293805655209,0.004193139331189366,0.2820386590154032,0.4360220170610293,0.008269264548436572,-19.11111111111111
189,1,2005,1228,1257,-3,0.0006765307487909822,-3.9375,-0.00823596269196597,-0.30390293947098446,0.1134308198261687,-0.012222451025887482,0.028572961726399893,-14.611111111111109
190,0,2005,1277,1314,4,-0.09970145974244332,-9.412500000000023,-0.04884003751605953,0.20283789980511296,-0.13335645886261482,-0.26341071879001543,0.008140935315551268,5.111111111111111
191,1,2005,1314,1228,0,0.10676224486926622,7.425000000000026,0.017125034857914667,0.016261439011207024,0.14595607235142116,0.36079259619833803,0.12221923043349381,7.277777777777777
192,1,2006,1284,1214,0,-0.05439393939393938,1.7000000000000028,0.13323505869696586,-0.20508417508417504,0.06802832244008711,-0.13147274432684586,-0.14961001684843656,-61.333333333333314
193,0,2006,1266,1104,-3,0.04336561743341405,15.787499999999994,0.23194593222932702,-0.03175890695261152,0.20546853861648076,-0.0826160813052792,-0.19925054903037975,-19.111111111111107
194,1,2006,1130,1334,-9,-0.15481846978557506,-9.287499999999994,-0.03900080438499709,0.008132309941520477,0.08388195888195893,-0.038578935500711564,-0.15385691516206368,-75.27777777777777
195,0,2006,1380,1181,15,-0.07259729747588212,-13.812499999999993,-0.04938723234847964,0.07038924496718213,0.09491129785247426,-0.006653469986782956,0.07919279772603993,215.94444444444446
196,0,2006,1375,1196,11,-0.1337193504912616,-9.837500000000006,-0.07460263578216678,0.08289478451149179,0.0304941512388322,-0.13594782215501044,-0.08896543008673063,129.55555555555557
197,1,2006,1203,1423,-1,0.039089089089089146,18.46249999999999,0.03656541571260971,0.147077077077077,0.06045751633986929,0.06841461088333389,-0.13584699965198244,-27.777777777777775
198,1,2006,1211,1462,-11,0.047192742141451915,0.32500000000000284,0.04655294749490638,-0.2772212440384319,-0.011490683229813725,0.07836154971664455,-0.08825833332144872,-7.555555555555557
199,1,2006,1228,1102,-9,-0.07346401718582163,5.987500000000004,-0.056975178076358796,0.1847475832438239,0.005254563108700594,-0.1618877719566465,0.05774269361470519,-37.833333333333336
200,0,2006,1361,1231,5,0.027732240437158384,-4.75,0.0235010764092754,-0.23193685488767457,0.0666221033868093,-0.02605398816403326,-0.022179248576561394,54.611111111111114
201,0,2006,1233,1261,9,0.08284413624254894,-9.650000000000006,-0.0680089527392137,0.15925785207700105,0.042065390749601306,0.17196304017466557,0.26220146552974755,59.55555555555556
202,0,2006,1305,1285,-7,-0.02093579906879145,0.26250000000000284,0.060633921012372416,0.022435897435897356,0.0005462595595422948,-0.16534886465686394,-0.0740290966365248,-79.22222222222223
203,1,2006,1397,1457,-13,0.08444075304540405,11.412499999999994,-0.08397252142755274,-0.27535365821679203,-0.05559314954051789,0.1216183648088267,0.18313269664898812,-42.388888888888886
204,1,2006,1401,1393,7,-0.04264111705288176,-7.36249999999999,0.15868577800290545,0.29129629629629633,-0.012064459930313631,-0.1441947473530102,-0.297721468361684,27.388888888888886
205,0,2006,1125,1417,13,0.08498948731602801,7.575000000000003,-0.03659609422613211,-0.11783968719452576,0.01526651716405042,0.12527270639568244,0.18703551586775846,129.27777777777777
206,1,2006,1449,1429,-7,0.07222275001220918,18.64999999999999,-0.026566596460317393,0.15986218195248209,0.022247519921938574,0.17913190070339957,0.15782491284004385,-29.27777777777778
207,0,2006,1328,1454,-5,-0.12730924297994323,-6.450000000000003,0.05660140102792979,0.0007650216516420505,0.07230015673981194,-0.21096720464650254,-0.15527783589376598,-29.5
208,0,2006,1371,1455,3,-0.19122818732193742,-0.2875000000000014,0.03313475811658975,0.013555021367521292,0.06801165174236704,-0.2851337302382795,-0.28527864348497756,29.555555555555557
209,0,2006,1458,1112,1,0.0856016303384724,-7.137500000000003,-0.1174720117498782,-0.08164983164983164,-0.1300685712450419,0.18755436048931395,0.14531180485651596,-0.8333333333333321
210,1,2006,1133,1242,9,0.07211309523809528,-5.1625000000000085,-0.009976258652405534,-0.027475369458128118,-0.11884089531889108,-0.005383019689977786,-0.01745139529970874,37.388888888888886
211,0,2006,1116,1137,-1,0.010413089949564136,-3.2125000000000057,-0.017686260514062524,-0.057037810214102036,0.1308269476372924,-0.12527118988448804,0.31922292205762337,-5.722222222222221
212,1,2006,1163,1107,-15,-0.012010901570867205,-1.6375000000000313,0.044104412190622916,-0.07100053780156296,0.07595234890294794,0.052684600082437694,-0.07866000605749313,-165.88888888888889
213,0,2006,1277,1206,-5,0.11023688194675241,5.800000000000004,-0.011636061185303609,0.15521214135371664,0.0521009163250542,0.26677920768207863,0.1850947555370439,-3.8333333333333357
214,1,2006,1207,1320,-3,0.004039431573849506,-7.92499999999999,-0.09216356331622877,-0.03789023867246638,-0.08912037037037035,0.052729491349811086,0.05456369343511014,0.1666666666666643
215,1,2006,1246,1412,-1,-0.017661465892597983,-6.399999999999999,0.006000069410507791,-0.07463413159167881,-0.0011597483657718177,0.014349880045464225,-0.09691011476553768,-10.055555555555557
216,1,2006,1272,1331,-15,0.10277134358016715,4.125,-0.034710743801652844,0.3137464387464388,-0.05102290182935332,0.2326488227847867,0.19888328147459045,-114.22222222222223
217,0,2006,1143,1301,-3,-0.0813944597959213,3.3375000000000057,0.025525455310668826,-0.09850779597167653,-0.08765294771968857,-0.1835049233690227,-0.12596080991063685,54.72222222222223
218,1,2006,1314,1293,-11,-0.09932445705554949,15.437500000000007,0.019949414772111262,0.21507857688529963,0.0853295603295604,-0.07236507654785451,-0.08609742087870287,-66.8888888888889
219,1,2006,1322,1234,11,0.033073697526236845,10.300000000000011,0.03481246833158963,0.11563671289355326,0.058003624282694066,0.011630838679931532,0.08249041077783192,80.44444444444444
220,1,2006,1326,1172,-13,-0.007582720588235281,-3.7874999999999943,0.05968103876526716,0.06281998910675382,0.03151096885506277,-0.07413341340784552,-0.07100835777722003,-87.16666666666667
221,0,2006,1245,1338,7,-0.07650632023297338,-2.3375000000000057,0.06615546922231849,0.1519319071397357,-0.15256079443271559,-0.34574295263490373,-0.11023808197172791,82.88888888888889
222,0,2006,1335,1400,13,0.06448184506695143,-5.4750000000000085,0.0794659159355045,0.08134156192666825,-0.0368526897938663,-0.08730396395797901,0.06130099355019014,84.83333333333334
223,1,2006,1437,1284,-15,-0.08105734767025091,-3.8874999999999886,-0.11314780480742742,0.11285543608124254,-0.09470194728444362,-0.005466881320673189,-0.05497575319062198,-198.88888888888889
224,0,2006,1356,1452,5,-0.03170259482325022,-3.75,0.023793563664117223,0.2822912770777716,-0.04930836707152503,-0.10752501354885724,-0.040891903563544885,29.555555555555557
225,1,2006,1130,1285,-8,-0.10140669515669515,3.7875000000000085,-0.012379858349455097,-0.08867521367521364,0.07381931267130509,-0.08755684873831093,-0.10323132219221232,-94.66666666666666
226,1,2006,1181,1203,-7,-0.06646159837649201,-9.4375,0.07173264900967133,-0.14671149112638476,-0.11356209150326796,-0.24553004097413922,-0.10877177154996787,-29.72222222222222
227,1,2006,1196,1454,-8,-0.04674127715602372,9.349999999999994,0.05441710033867722,0.07032928813643535,0.15835497835497836,0.010634732760583576,0.05361862065192302,-56.22222222222222
228,1,2006,1211,1231,-3,0.05136272079446397,-8.412499999999994,0.03791817473898548,-0.26941444732835157,0.04236085738643275,0.0733069417827954,-0.016688554307316972,-17.22222222222222
229,0,2006,1401,1261,8,0.001474519632414295,-14.624999999999993,0.12715076559826227,0.3216534391534392,0.012844611528822047,-0.05999753073106473,-0.17968844713132437,45.888888888888886
230,1,2006,1417,1104,-8,0.016152113019120617,6.424999999999997,0.17364654125217505,0.09778911564625842,0.11447517899130802,-0.09026152736691806,-0.16851912859683627,-36.5
231,0,2006,1228,1449,-1,-0.023536002585965887,-21.08749999999999,0.011671768477416217,0.022204099105395614,-0.08598390856455373,-0.14633720801977934,-0.146926316089932,-12.555555555555554
232,1,2006,1455,1397,5,0.02065527065527073,-16.724999999999994,-0.049512389539163315,-0.18385993181075141,0.014048582995951353,0.09536439419412135,0.13447805251579503,21.444444444444443
233,0,2006,1338,1133,-8,-0.030787126215373384,8.587499999999991,-0.03120611994256159,0.08906714364336821,0.09986690328305231,0.19216232760211927,0.02342449337661523,-47.72222222222222
234,1,2006,1163,1246,-7,-0.03491107121941289,13.849999999999973,0.019337975542754904,0.061281990475397785,0.006450696220517194,-0.016353989134176183,-0.0877798124564505,-31.333333333333332
235,0,2006,1314,1206,-8,0.012513570399911411,6.800000000000004,0.007814848495287713,0.1459964550792069,0.13673441345855142,0.17687926041174695,0.04585650600104696,-14.166666666666668
236,1,2006,1207,1326,5,-0.02332242225859249,-7.500000000000007,-0.010933525390602744,0.0381099593865552,-0.02313893800962763,0.04006877648638696,-0.06575007118680987,10.833333333333336
237,0,2006,1137,1272,8,-0.11674416083945849,-6.912499999999994,0.023944540748747967,-0.228987830811539,-0.12935388366422845,-0.15342023841101549,-0.5305699771385631,52.888888888888886
238,0,2006,1301,1400,8,0.1712323736780258,-9.787500000000009,-0.012544868074179927,0.12331142283587931,0.033806793873534635,0.22015397729149377,0.30026143479345624,1.6111111111111107
239,0,2006,1112,1437,7,0.01676884864490974,6.3999999999999915,0.08292683102999082,0.03751493428912778,0.15752948070021242,0.021945255823996312,0.05951531384382325,16.833333333333332
240,1,2006,1452,1322,-8,0.07752651727760751,-10.912500000000009,0.02553371862246645,-0.18979174762172044,-0.12188207039798221,0.04329576442206218,-0.062057576755206845,-75.5
241,0,2006,1181,1261,-3,0.0707686770116781,-6.237500000000011,0.055983342467318675,0.08016717325227962,-0.027304781561747482,0.013305043161096708,-0.021220729828224316,-20.72222222222222
242,0,2006,1133,1272,12,-0.10721248114630466,-13.424999999999997,0.019218197762483014,-0.4344871794871795,-0.0761810653115001,-0.29767945995524336,-0.3290272446234287,54.22222222222222
243,0,2006,1452,1400,4,0.11044367356432894,-8.775000000000006,0.057393765886834314,-0.10065152043801504,-0.03915317139001351,0.01467894483065968,0.10565047757399826,22.61111111111111
244,0,2006,1211,1417,1,0.011446621306438864,-2.0625,-0.02245053853792678,-0.1578479628110473,-0.03305889995932082,0.042303872889771554,-0.027958139179589003,-15.166666666666664
245,0,2006,1449,1163,4,0.08147549417207417,9.27500000000002,-0.03806874077649716,0.10558354698210465,0.053219585188894636,0.1491582654557928,0.3120988413980019,14.333333333333332
246,1,2006,1196,1207,-4,0.054363201321282695,19.5375,0.12350129045308678,0.107202928059625,0.12883898508898506,-0.0008923065634895977,0.053880678762891265,-26.0
